store_id,region,store_name,store_x,store_y,store_addr,store_addr_new,store_tel,open_hours,website,s_link
49497,경북,임곡원조춘천닭갈비,35.998555,129.460429,경상북도 포항시 남구 동해면 임곡리 294,경북 포항시 남구 동해면 호미로 3065-1,0542915190,,,383333
49498,경북,한일냉면식당,36.04007,129.366779,경상북도 포항시 북구 상원동 442-2,경상북도 포항시 북구 중앙로308번길 2 ,0542475739,,,391437
49499,경북,조조회관,36.060424,129.379624,경상북도 포항시 북구 두호동 1008-5 2층,경상북도 포항시 북구 해안로 133,010-2606-0228,,,1212284
49500,경북,오브,36.089176,129.391173,경상북도 양덕동 692-8   ,경상북도 포항시 북구 장량주택로22번길 11 ,0542524516,,,1270178
49501,경북,아리랑회식당,36.063015,129.390012,경상북도 포항시 북구 두호동 67,경상북도 포항시 북구 해안로 253,0542517294,,,645736
49502,경북,옛황토집,36.028566,129.354963,경상북도 포항시 북구 용흥동 613-11,경상북도 포항시 북구 새천년대로 613,054-274-3151,,,649693
49503,경북,월성,35.963869,129.398921,경상북도 포항시 남구 문덕리 883-3,경상북도 포항시 남구 오천읍 철강로 663,054-292-4243,,,766612
49504,경북,계림성,36.012676,129.350964,경북 포항시 남구 상도동 609-11,경북 포항시 남구 상도동 609-11,0542766633,,,391080
49505,경북,착한낙지 포항남구점,36.014158,129.368604,경상북도 포항시 남구 해도동 118-9,경상북도 포항시 남구 포스코대로 421 ,0542740020,,,799279
49506,경북,섬목,36.154276,129.399428,경상북도 포항시 북구 오도리 319,경상북도 포항시 북구 해안로1732번길 52 별빛바다펜션 ,01020670706,,,1169969
49507,경북,명승원만두,36.03697,129.364463,경상북도 포항시 북구 상원동 512-1,경북 포항시 북구 중앙상가3길 20,054-232-5658,,,417753
49508,경북,혜원,35.991301,129.556466,경상북도 포항시 남구 구룡포리 976-5,경상북도 포항시 남구 구룡포읍 호미로 239-2,054-273-4402,,,455497
49509,경북,엄마찐빵,35.98989,129.553211,경상북도 포항시 남구 구룡포읍 구룡포리 987-11   ,경상북도 포항시 남구 구룡포길 64 ,,,,1069043
49510,경북,누각집,36.062887,129.381373,경상북도 포항시 북구 두호동 333,경상북도 포항시 북구 삼호로 283,0542558766,,,1286884
49511,경북,문어상회,36.013407,129.364176,경상북도 포항시 남구 대도동 152-26,경상북도 포항시 남구 문예로 68 ,01025558119,,,1270113
49512,경북,포인트,36.003608,129.576112,경상북도 포항시 남구 삼정리 산149-1,경상북도 포항시 남구 구룡포읍 일출로90번길 36-10,010-8971-2121,,,1030408
49513,경북,육일해물찜,36.109684,129.341928,경상북도 포항시 북구 마산리 148,경북 포항시 북구 흥해읍 동해대로 1541,054-262-1494,,,385524
49514,경북,홍익돈까스 포항점,36.079807,129.401447,경상북도 포항시 북구 양덕동 1714,경상북도 포항시 북구 장량로190번길 23,054-253-8077,,,439589
49515,경북,가정초밥,36.007894,129.330557,경상북도 포항시 남구 효자동 253-136 효자역전종합상가,경상북도 포항시 남구 효자동길2번길 3,054-241-8383,,,456003
49516,경북,윤금자모리칼국수 본점,36.068022,129.378502,경상북도 포항시 북구 장성동 866-318,경상북도 포항시 북구 삼흥로 67,0542518778,,,404441
49517,경북,아이언레빗,36.064415,129.3844,경상북도 포항시 북구 두호동 1000-12 충청도횟집2층 아이언래빗 브런치카페,경상북도 포항시 북구 해안로 193,054-255-5157,,,452333
49518,경북,수탉본점,36.074341,129.390114,경상북도 포항시 북구 장성동 1443-4 ,경상북도 포항시 북구 환호로 68 ,0542523545,,,463029
49519,경북,마녀족발 포항효자점,36.005716,129.335472,경상북도 포항시 남구 효자동 591-16,경북 포항시 남구 효성로16번길 9-1,054-284-2288,,,874072
49520,경북,홈파스타,36.039063,129.364248,경상북도 포항시 북구 신흥동 820-9,경북 포항시 북구 중앙상가5길 6,054-248-8292,,,390641
49521,경북,한양곱창전골,36.08031,129.40178,경상북도 포항시 북구 양덕동 1716-1,경북 포항시 북구 양덕로 17-1,054-231-4302,,,405021
49522,경북,오또상스테끼,36.081548,129.403532,경상북도 포항시 북구 양덕동 1780,경북 포항시 북구 장량로 212,054-252-6788,,,874541
49523,경북,시장뷔페,36.034905,129.367635,경상북도 포항시 북구 죽도동  588-5   ,경상북도 포항시 북구 죽도시장10길 4-6 ,,,,873048
49524,경북,정식당,36.087693,129.390104,경상북도 포항시 북구 양덕동 754-8,경북 포항시 북구 장량주택로4번길 5,010-3455-3653,,,874606
49525,경북,대화식당,36.035936,129.368247,경상북도 포항시 북구 죽도동 2-237,경상북도 포항시 북구 죽도시장1길 28-2,054-241-5955,,,392991
49526,경북,심심상인,36.06378,129.387763,경상북도 포항시 북구 두호동 130,경상북도 포항시 북구 해안로 227,054-255-0130,,,840462
49527,경북,소싯적청춘을요리하다 포항우현점,36.052776,129.361086,경상북도 포항시 북구 새천년대로 906,경상북도 포항시 북구 새천년대로 906 우현빌딩 ,0542462900,,,874197
49528,경북,빌라드웨이브,36.161613,129.396948,경상북도 포항시 북구 흥해읍 오도리 146,경상북도 포항시 북구 흥해읍 해안로 1777,,,,1198092
49529,경북,해변의꽃게 포항점,36.0805,129.401074,경상북도 포항시 북구 양덕동 1688,경북 포항시 북구 천마로46번길 38,054-255-1531,,,438884
49530,경북,어랑대게회식당,36.064896,129.385554,경상북도 포항시 북구 두호동 186-1,경북 포항시 북구 두호동 1021,054-255-1777,,,741202
49531,경북,CENTRO,36.023395,129.340309,경상북도 포항시 남구 대잠동 465-12,경북 포항시 남구 대이로95번길 5-3,054-277-4499,,,873801
49532,경북,메로메로돈가스&우동,35.968482,129.402997,경상북도 포항시 남구 원리 913-2 1층,경상북도 포항시 남구 오천읍 원동로 60,0542925877,,,874248
49533,경북,짜장의유혹,36.025932,129.338614,경상북도 포항시 남구 이동 662-10,경북 포항시 남구 대이로127번길 21,054-282-3228,,,874860
49534,경북,도모스시,36.028086,129.338451,경상북도 포항시 남구 이동 655-5,경상북도 포항시 남구 대이로143번길 12-11,054-274-3707,,,404106
49535,경북,비룡,36.011655,129.340295,경상북도 포항시 남구 대잠동 150-3,경북 포항시 남구 대잠동길 41,054-278-6668,,,411125
49536,경북,GRAVY,36.06955,129.398218,경상북도 포항시 북구 환호동 282-10,경북 포항시 북구 삼호로 460,054-054-0000,,,452324
49537,경북,공일곱창,36.026654,129.338503,경상북도 포항시 남구 이동 657-12,경북 포항시 남구 대이로127번길 18-5,054-274-0192,,,462835
49538,경북,대현수산,35.990125,129.56687,경상북도 포항시 남구 구룡포읍 구룡포리 198-4,경북 포항시 남구 구룡포읍 호미로 334-1,054-276-0804,,,756750
49539,경북,사쿠라식당,36.050004,129.371297,경상북도 포항시 북구 학산동 119-2 1층 사쿠라식당,경상북도 포항시 북구 삼호로 109,054-246-1118,,,853010
49540,경북,대동식당,36.023201,129.360027,경상북도 포항시 북구 죽도동 615-20,경상북도 포항시 북구 대해로 64 ,0542816776,,,873830
49541,경북,스시무라,36.01531,129.343422,경상북도 포항시 남구 대잠동 983-3,경북 포항시 남구 대이로1번길 14,054-275-2358,,,874355
49542,경북,백정 식육식당,35.964468,129.403663,경상북도 포항시 남구 오천읍 문덕리 184-4,경북 포항시 남구 오천읍 철강로705번길 19,054-291-9223,,,874930
49543,경북,COMPANION,36.012212,129.356603,경상북도 포항시 남구 상도동 635-4 지하1층,경상북도 포항시 남구 상공로 42,010-7173-2663,,,1050616
49544,경북,담박집,36.009246,129.333275,경상북도 포항시 남구 효자동 223-2,경상북도 포항시 남구 효자동길10번길 33 ,0542751300,,,1137613
49545,경북,희희밀,36.006379,129.342391,경상북도 포항시 남구 효자동 584-9 ,경상북도 포항시 남구 효성로93번길 22 ,01099441583,,,1225272
49546,경북,러블랑,36.258157,129.373783,경상북도 포항시 북구 송라면 지경리 232,경상북도 포항시 북구 송라면 동해대로 3310,0542613535,,,1270307
49547,경북,영해회식당,36.035308,129.36952,경상북도 포항시 북구 죽도동 573-9,경상북도 포항시 북구 죽도시장길 38-1,054-231-3918,,,385731
49548,경북,정대감한우촌,36.082199,129.408907,경상북도 포항시 북구 양덕동 2097,경북 포항시 북구 장량로 260,054-281-7088,,,391601
49549,경북,홍콩반점0410 포항죽파점,36.029216,129.36349,경상북도 포항시 북구 죽도동 66-7,경상북도 포항시 북구 중흥로 302,054-284-0410,,,411163
49550,경북,우선생불고기,36.02772,129.339072,경상북도 포항시 남구 이동 654-10,경북 포항시 남구 대이로143번길 10,054-275-9888,,,440138
49551,경북,황제조개,36.059824,129.379323,경상북도 포항시 북구 두호동 1011-2,경북 포항시 북구 해안로 125,054-249-9977,,,456460
49552,경북,HEYGREEN,36.00904,129.33194,경북 포항시 남구 효자동 229-143,경북 포항시 남구 효자동길10번길 5-26,,,,462869
49553,경북,항아리옻품은닭,36.092425,129.36523,경상북도 포항시 북구 양덕동 1060-8,경상북도 포항시 북구 침촌마을길 228-8,0542419993,,,856478
49554,경북,식탐,36.004626,129.340846,경상북도 포항시 남구 효자동 606-5,경북 포항시 남구 형산강북로 125,054-272-3389,,,874377
49555,경북,청춘밥상,36.03186,129.337914,경상북도 포항시 남구 이동 644-7   ,경상북도 포항시 남구 대이로189번길 4 ,0546144715,,,874950
49556,경북,계단라멘,36.022808,129.340186,경상북도 포항시 남구 대잠동 465-8 ,경상북도 포항시 남구 대이로83번길 4,0542780928,,,1050757
49557,경북,죽장휴게소 김밥집,36.130715,129.086905,경삭북도 포항시 북구 지동리 119-1,경상북도 포항시 북구 새마을로 3094,,,,1229195
49558,경북,까멜리아 인 구룡포,35.991383,129.559659,경상북도 포항시 남구 구룡포읍 구룡포리 389-2,경상북도 포항시 남구 구룡포읍 구룡포길 133-1,0542817773,,,1270313
49559,경북,동림회대게,36.035249,129.36998,경상북도 포항시 북구 죽도동 572-6,경상북도 포항시 북구 해동로 179,054-247-6700,,,391685
49560,경북,수가성,36.017731,129.351154,경상북도 포항시 북구 죽도동 676-39,경상북도 포항시 북구 상대로 33,054-273-8533,,,404973
49561,경북,왕돼지갈비,36.033404,129.374693,경상북도 포항시 남구 송도동 440-17,경상북도 포항시 남구 송도로 34,0542830645,,,412732
49562,경북,아비꼬 포항남구점,36.01631,129.362768,경상북도 포항시 남구 대도동 127-7,경상북도 포항시 남구 포스코대로 368,054-274-6999,,,441844
49563,경북,깡통갈비,36.005079,129.335066,경상북도 포항시 남구 효자동 590-6,경북 포항시 남구 형산강북로 75,054-277-9288,,,452784
49564,경북,쿡피쉬,36.07873,129.399338,경상북도 포항시 북구 양덕동 1554-2 대방빌딩 1층,경상북도 포항시 북구 양덕남로 65,054-251-0606,,,457157
49565,경북,동해장식당,35.990164,129.441956,경상북도 포항시 남구 도구리 723-9,경상북도 포항시 남구 동해면 일월로81번길 19,054-284-6262,,,652504
49566,경북,새천년회대게,36.07739,129.565241,경상북도 포항시 남구 대보리 286-28,경상북도 포항시 남구 호미곶면 해맞이로150번길 13,010-2520-3400,,,858147
49567,경북,포항문어80번,36.036348,129.368392,경상북도 포항시 북구 죽도시장13길 13-1,경상북도 포항시 북구 죽도동 2-4 ,,,,996852
49568,경북,범산가아로니아,36.171137,129.014983,경상북도 포항시 북구 죽장면 면봉산길 926-20,경상북도 포항시 북구 죽장면 1134 ,,,,1057359
49569,경북,달달그릭,36.076372,129.383868,경상북도 포항시 북구 장성동 1567-5,경상북도 포항시 북구 장량로32번길 70 ,0546106103,,,1269688
49570,경북,어글리디저트,36.083371,129.392811,경상북도 포항시 북구 장성동 1410-1,경상북도 포항시 북구 장량로113번길 18 ,01041256847,,,1271188
49571,경북,동해해물찜,36.029823,129.338109,경북 포항시 남구 이동 651-15,경북 포항시 남구 대이로175번길 11-7,0542830144,,,421825
49572,경북,무쏘 이동점,36.026553,129.339201,경상북도 포항시 남구 이동 658-8 무쏘,경상북도 포항시 남구 대이로127번길 12-1,054-273-9228,,,445504
49573,경북,플랜에이,36.035416,129.379644,경상북도 포항시 남구 송도동 254-349 4층 PLAN A,경상북도 포항시 남구 희망대로 1189 ,0546129164,,,453750
49574,경북,안탈리아,36.022386,129.339652,경상북도 포항시 남구 대잠동 468-9,경상북도 포항시 남구 대이로83번길 9-3,054-281-3001,,,459610
49575,경북,리밍차이나,36.029044,129.337956,경상북도 포항시 남구 이동 650-1,경상북도 포항시 남구 대이로159번길 12,0542724111,,,706726
49576,경북,파인커피,36.082882,129.406949,경상북도 포항시 북구 양덕동 2039,경상북도 포항시 북구 양덕로44번길 45 ,0542511274,,,865398
49577,경북,레이지모닝,35.9724,129.401767,경상북도 포항시 남구 오천읍 원리 1077-4,경상북도 포항시 남구 원동로 103-1 ,01064044187,,,874076
49578,경북,호미곶돌문어홍보판매센터,36.077835,129.561663,경상북도 포항시 남구 호미곶면 대보리 257,경북 포항시 남구 호미곶면 해맞이로 177,054-284-9887,,,996853
49579,경북,아지매국수,35.989634,129.552849,경상북도 포항시 남구 구룡포읍 구룡포리 964-13   ,경상북도 포항시 남구 구룡포길 60-2 ,,,,1059776
49580,경북,꼬꼬뽀끼,36.013129,129.3464,경상북도 포항시 남구 대잠동 946-5,경상북도 포항시 남구 새천년대로434번길 20-5 ,0542859952,,,1269693
49581,경북,댓끼리짬뽕,36.026949,129.338715,경상북도 포항시 남구 이동 658-17,경북 포항시 남구 대이로143번길 17-11,054-277-5551,,,414118
49582,경북,영일대맛찬들왕소금구이,36.056154,129.377222,경상북도 포항시 북구 두호동 702,경상북도 포항시 북구 해안로 81,054-256-0702,,,423602
49583,경북,정대감참숯화로,36.082197,129.403059,경상북도 포항시 북구 양덕동 1761,경상북도 포항시 북구 장량로 205,054-252-8789,,,447799
49584,경북,대게본가,35.99113,129.555916,경상북도 포항시 남구 구룡포읍 구룡포리 958-2,경북 포항시 남구 구룡포읍 호미로 235,054-244-2603,,,455109
49585,경북,논스탠다드,36.081553,129.396046,경상북도 포항시 북구 양덕동 1258,경상북도 포항시 북구 장량로 144,054-247-8484,,,460865
49586,경북,모던중식당 도마,36.006666,129.337145,경상북도 포항시 남구 효자동 576,경상북도 포항시 남구 효성로15번길 20,054-615-0707,,,465129
49587,경북,이강수산 호미곶과메기,36.032436,129.364746,경상북도 포항시 북구 죽도동 47-9,경상북도 포항시 북구 죽도로40번길 9,054-273-3467,,,718729
49588,경북,카페몰리 자명점,36.025796,129.303122,경상북도 포항시 남구 연일읍 자명리 75-3,경북 포항시 남구 연일읍 자명리 498-1,054-277-5259,,,821786
49589,경북,뽀글뽀글태산부대찌개 포항양덕점,36.079313,129.401692,경상북도 포항시 북구 양덕동 1727,경북 포항시 북구 양덕로 7,054-247-0200,,,874095
49590,경북,오로시버거,36.008657,129.331708,경상북도 포항시 남구 효자동 306-1,경상북도 포항시 남구 효자동길10번길 18,070-8806-0522,,,997108
49591,경북,시민제과,36.038382,129.36471,경상북도 포항시 북구 대흥동 732-1,경상북도 포항시 북구 불종로 48,0542432330,,,1069039
49592,경북,정여사밥이랑회랑,35.989276,129.553491,경상북도 포항시 남구 구룡포리 963-177 1층,경상북도 포항시 남구 구룡포읍 호미로221번길 17,054-276-2849,,,1176997
49593,경북,수향회식당,36.034932,129.369064,경상북도 포항시 북구 죽도동 574-6,경상북도 포항시 북구 죽도시장14길 3,0542411589,,,1269860
49594,경북,어레인지먼트,36.164189,129.3985,경상북도 포항시 북구 흥해읍 오도리 85,경상북도 포항시 북구 흥해읍 해안로 1804,0546125050,,,1271411
49595,경북,등촌샤브칼국수,36.027524,129.33979,경상북도 포항시 남구 이동 660-15,경북 포항시 남구 대이로143번길 5-1,054-272-9345,,,391406
49596,경북,강산식당,36.031525,129.364245,경상북도 포항시 북구 죽도동 51-3,경상북도 포항시 북구 죽도로40번길 21,0542759030,,,392990
49597,경북,우남정,36.079686,129.397822,경상북도 포항시 북구 양덕동 1518,경상북도 포항시 북구 장량로158번길 23,054-256-0050,,,406990
49598,경북,스시요시,36.081035,129.39879,경상북도 포항시 북구 양덕동 1509,경상북도 포항시 북구 장량로174번길 6-11,054-253-5777,,,414294
49599,경북,카페티타,36.080278,129.405488,경상북도 포항시 북구 양덕동 1923,경북 포항시 북구 장량로226번길 17,010-5400-1329,,,423736
49600,경북,곤지곤지,36.03143,129.337671,경상북도 포항시 남구 이동 646,경상북도 포항시 남구 대이로189번길 5-2,054-278-2345,,,450269
49601,경북,145브런치,36.072914,129.404984,경상북도 포항시 북구 환호동 145,경상북도 포항시 북구 해안로445번길 13,054-255-0145,,,465659
49602,경북,등대횟집,35.973467,129.40209,경상북도 포항시 남구 오천읍 원리 1075,경상북도 포항시 남구 오천읍 원동로 115,0542937272,,,720024
49603,경북,고담2015,36.061431,129.379655,경상북도 포항시 북구 두호동 379,경북 포항시 북구 삼호로265번길 1,054-254-1006,,,824637
49604,경북,어촌마을,36.048001,129.578814,경상북도 포항시 남구 호미곶면 강사리 6   ,경상북도 포항시 남구 일출로676번길 24-6 ,0542722004,,,873139
49605,경북,성진횟집,36.083007,129.382484,경상북도 포항시 북구 장량로 19,경상북도 포항시 북구 장량로 19 ,0542313698,,,874179
49606,경북,화산짬뽕,36.026254,129.339688,경상북도 포항시 남구 이동 661,경북 포항시 남구 대이로127번길 9,054-272-8880,,,874687
49607,경북,진강수산식당,35.989688,129.552299,경상북도 포항시 남구 구룡포읍 구룡포리 776-14,경상북도 포항시 남구 구룡포길 55-1 ,0542766262,,,1269908
49608,경북,어미가,36.026874,129.34004,경상북도 포항시 남구 이동 660-11,경북 포항시 남구 대이로127번길 6-6,054-252-2252,,,407305
49609,경북,동우버섯마을,36.085658,129.407022,경상북도 포항시 북구 양덕동 2013,경상북도 포항시 북구 장량로263번길 39,054-252-4852,,,428257
49610,경북,바보형제쭈꾸미,36.022191,129.340353,경상북도 포항시 남구 대잠동 466-2,경북 포항시 남구 대이로 77,054-274-0505,,,451913
49611,경북,돈경 돈까스,35.967376,129.403568,경상북도 포항시 남구 원리 934-1,경상북도 포항시 남구 오천읍 냉천로302번길 55,054-291-5008,,,462035
49612,경북,진강수산식당,35.989688,129.552299,경상북도 포항시 남구 구룡포읍 구룡포리 776-14,경상북도 포항시 남구 구룡포길 55-1 ,0542766262,,,1269908
49613,경북,묵돌이,36.058408,129.378463,경상북도 포항시 북구 두호동 1014-1,경상북도 포항시 북구 해안로 107,054-252-1962,,,384058
49614,경북,옛그집,36.039408,129.363712,경상북도 포항시 북구 신흥동 698-1,경상북도 포항시 북구 중앙상가6길 2-1,054-242-5444,,,391429
49615,경북,옛날한계령조개구이,36.059695,129.379338,경상북도 포항시 북구 두호동 1009-13,경북 포항시 북구 해안로 123,054-244-8401,,,392994
49616,경북,죽도회대게타운,36.039253,129.365562,경상북도 포항시 북구 상원동 467-6 케세라세라,경상북도 포항시 북구 중앙상가6길 19,010-7647-1207,,,411098
49617,경북,뚝배기이탈리아 북부점,36.054444,129.376984,경상북도 포항시 북구 항구동 17-114,경북 포항시 북구 해안로 63-1,054-247-3999,,,419925
49618,경북,에스피에스타,36.073407,129.406608,경상북도 포항시 북구 환호동 2-12,경북 포항시 북구 여남포길21번길 15-8,010-3180-4443,,,452166
49619,경북,그리다샤브샤브,35.974677,129.403748,경상북도 포항시 남구 원리 1134,경북 포항시 남구 오천읍 하원로47번길 9,054-293-9402,,,455586
49620,경북,돼지빠,36.005762,129.339771,경상북도 포항시 남구 효자동 597-5,경북 포항시 남구 효성로52번길 3-1,054-275-2466,,,462598
49621,경북,뜨돈 양덕점,36.082177,129.404134,경상북도 포항시 북구 양덕동 1828,경상북도 포항시 북구 장량로 215,054-254-1230,,,466322
49622,경북,과메기특구일호식당,36.024866,129.358076,경상북도 포항시 북구 죽도동 609-12,경상북도 포항시 북구 대해로 39,054-283-9666,,,636629
49623,경북,수림물회,35.970107,129.409769,경상북도 포항시 남구 오천읍 원리 900-2,경상북도 포항시 남구 냉천로 274-1 ,0542922855,,,731759
49624,경북,오어스,36.084224,129.395099,경상북도 포항시 북구 장량로 139번길 26,경상북도 포항시 북구 장량로139번길 26 ,,,,873147
49625,경북,하지메마시타,36.025909,129.338491,경상북도 포항시 남구 이동 662 1층,경상북도 포항시 남구 대이로127번길 21-1,054-278-1470,,,874851
49626,경북,비엣,36.007128,129.328131,경상북도 포항시 남구 효자동 253-105,경상북도 포항시 남구 효자동길1번길 22,0542812200,,,1082661
49627,경북,사계절대게직판장,36.359138,129.385619,경상북도 영덕군 강구면 강구리 256-61,경상북도 영덕군 강구면 강구대게길 52,0547342777,,,268177
49628,경북,동해안횟집,36.332945,129.379088,경상북도 영덕군 남정면 남호리 140,경상북도 영덕군 남정면 동해대로 4198-5,,,,268176
49629,경북,진일대게회,36.415821,129.430459,경상북도 영덕군 영덕읍 창포리 125-1,경상북도 영덕군 영덕읍 영덕대게로 894,0547341205,,,268221
49630,경북,청송식당,36.359244,129.384136,경상북도 영덕군 강구면 강구리 507,경상북도 영덕군 강구면 강구대게4길 9-7,0547334155,,,268213
49631,경북,태백호,36.507325,129.445962,경상북도 영덕군 축산면 축산리 90-8,경북 영덕군 축산면 축산항3길 17,0547324490,,,823472
49632,경북,죽도산,36.359046,129.385111,경상북도 영덕군 강구면 강구리 545,,054-733-4148,,,268170
49633,경북,토박이 돌솥밥,36.540772,129.406206,경상북도 영덕군 영해면 성내리 511-4,경북 영덕군 영해면 예주시장3길 15,054-734-0014,,,268181
49634,경북,대금기사식당 ,36.351427,129.378136,경상북도 영덕군 강구면 오포리 658,,054-733-6277,,,268179
49635,경북,정직한바다횟집,36.600505,129.414479,영덕군 병곡면 병곡리 45,,054-733-2037,,,360635
49636,경북,대게종가,36.358801,129.382833,경상북도 영덕군 강구면 강구리 466,경상북도 영덕군 강구대게길 21 ,0547333838,,,268172
49637,경북,강구대게회타운,36.359908,129.389408,경상북도 영덕군 강구면 강구리 257-72,,054-733-6942,,,268223
49638,경북,사랑해요영덕대게빵,36.35979,129.384181,경상북도 영덕군 강구면 강구리 340-1,경북 영덕군 강구면 영덕대게로 49,054-733-2332,,,358722
49639,경북,미리횟집 ,36.358578,129.383043,경상북도 영덕군 강구면 강구리 575,,054-734-0421,,,268180
49640,경북,아성식당,36.409973,129.366841,경상북도 영덕군 영덕읍 남석리 193-3,경상북도 영덕군 영덕읍 야성길 47,054-734-2321,,,268222
49641,경북,화림산가든,36.42187,129.357902,경상북도 영덕군 영덕읍 화개리 558,경북 영덕군 영덕읍 강변길 366,054-734-0945,,,337998
49642,경북,탐라식당 ,36.358299,129.379179,경상북도 영덕군 강구면 오포리 535-5,,054-733-8778,,,268178
49643,경북,김가네대게,36.359769,129.382331,경북 영덕군 강구면 강구리 378,경북 영덕군 강구면 강구대게길 9,054-733-6889,,,268216
49644,경북,영덕대게나라회,36.362326,129.393263,경상북도 영덕군 강구면 강구리 199-17,경북 영덕군 강구면 영덕대게로 149,054-734-1301,,,356798
49645,경북,바다소리,36.361158,129.392172,경상북도 영덕군 강구면 강구리 231-1,경상북도 영덕군 강구면 영덕대게로 133,054-733-8222,,,368373
49646,경북,메르센트,36.603744,129.414875,경상북도 영덕군 병곡면 병곡리 24,,054-732-0813,,,368198
49647,경북,강구수산,36.360698,129.391663,경상북도 영덕군 강구면 강구리 232,경상북도 영덕군 강구면 영덕대게로 125-5,0547328916,,,268219
49648,경북,강구식당,36.359293,129.384688,경상북도 영덕군 강구면 강구리 538,경북 영덕군 강구면 강구대게4길 11,0547334647,,,661336
49649,경북,내담대구뽈탕찜아구찜,36.541536,129.406628,경상북도 영덕군 영해면 성내리 510-8,경상북도 영덕군 영해면 예주목은길 91,0547346560,,,777241
49650,경북,모자대게,36.358911,129.384946,경상북도 영덕군 강구면 강구리 552,경상북도 영덕군 강구면 강구대게길 45,054-732-8454,,,661292
49651,경북,88대게회식당,36.323138,129.381115,경상북도 영덕군 남정면 구계리 13,경상북도 영덕군 남정면 동해대로 4080,054-732-8888,,,873792
49652,경북,영동수산,36.358417,129.383489,경상북도 영덕군 강구면 강구리 575-2 풍물거리 37호,경상북도 영덕군 강구면 강구대게길 22,054-734-0440,,,661312
49653,경북,PIPE9,36.410992,129.368777,경상북도 영덕군 영덕읍 남석리 69-49,경상북도 영덕군 영덕읍 중앙길 103,070-7715-9992,,,762087
49654,경북,대게궁,36.358633,129.383344,경상북도 영덕군 강구면 강구리 471 대게궁  ,경상북도 영덕군 강구대게길 29 대게궁 ,0547345001,,,874778
49655,경북,농가맛집칠보미가,36.577058,129.401407,경상북도 영덕군 병곡면 거무역리 366-2,경북 영덕군 병곡면 영덕로 2266,054-733-7060,,,720073
49656,경북,팔광회대게,36.375786,129.400486,경상북도 영덕군 강구면 금진리 460,경상북도 영덕군 강구면 영덕대게로 321,054-733-2736,,,390861
49657,경북,서울소고기 해장국,36.282702,129.373829,경상북도 영덕군 남정면 장사리 72-10,경북 영덕군 남정면 진불길 10,054-734-5949,,,645696
49658,경북,착한대게,36.359029,129.384909,경북 영덕군 강구면 강구리 551,경상북도 영덕군 강구대게길 47 ,0547334678,,,874876
49659,경북,호호차이나,36.299131,129.377824,경상북도 영덕군 남정면 원척리 220-1,경북 영덕군 남정면 동해대로 3798,054-733-8816,,,451851
49660,경북,시골밥상,36.414064,129.365239,경상북도 영덕군 영덕읍 남석리 292,경북 영덕군 영덕읍 강변길 248,0547339355,,,661206
49661,경북,블루밍342,36.338874,129.382112,경상북도 영덕군 강구면 삼사리 664,경북 영덕군 강구면 삼사길 21-1,054-734-0342,,,873927
49662,경북,카페봄,36.366122,129.394668,경상북도 영덕군 강구면 금진리 804   ,경상북도 영덕군 영덕대게로 192 ,0547348189,,,875117
49663,경북,팔각정회가든,36.38087,129.404912,경상북도 영덕군 강구면 금진리 82-4 팔각정회대게,경상북도 영덕군 강구면 영덕대게로 391,054-733-8238,,,661388
49664,경북,실비식당,36.507329,129.448905,경상북도 영덕군 축산면 축산리 63-3,경상북도 영덕군 축산면 축산항길 58,054-732-4042,,,661424
49665,경북,미강 대게기사 식당,36.352032,129.3782,경상북도 영덕군 강구면 오포리 652-3,경북 영덕군 강구면 동해대로 4415,0547336180,,,645688
49666,경북,김가네식당,36.508127,129.446636,경상북도 영덕군 축산면 축산리 97-24,경상북도 영덕군 축산면 축산항길 36,054-733-8860,,,727308
49667,경북,돌삐,36.541016,129.408825,경상북도 영덕군 영해면 괴시리 147-4,경북 영덕군 영해면 318만세길 168-1,0547339137,,,778528
49668,경북,라이라이,36.350742,129.378269,경북 영덕군 강구면 삼사리 36,경북 영덕군 강구면 동해대로 4401,0547331688,,,435554
49669,경북,바우횟집,36.446283,129.434861,경상북도 영덕군 영덕읍 노물리 19   ,경상북도 영덕군 노물길 23-2 ,0547322919,,,661269
49670,경북,정일호선주집,36.507188,129.446946,경상북도 영덕군 축산면 축산리 89-5,경북 영덕군 축산면 축산항3길 25,0547336628,,,661434
49671,경북,이가네 옛날 불고기,36.410938,129.366664,경상북도 영덕군 영덕읍 남석리 75-1 이가네 옛날 불고기,경상북도 영덕군 영덕읍 야성길 58,054-733-8961,,,707797
49672,경북,카페아프리카노,36.538609,129.404755,경상북도 영덕군 영해면 성내리 637-1,경상북도 영덕군 영해면 예주시장길 5-1,01040751565,,,744589
49673,경북,탐탐족발,36.539077,129.407011,경상북도 영덕군 영해면 성내리 472-31,경북 영덕군 영해면 예주시장길 26-1,0547328484,,,778863
49674,경북,참한우식육식당,36.404095,129.374505,경상북도 영덕군 영덕읍 우곡리 357-12,경북 영덕군 영덕읍 강영로 511-1,054-734-0709,,,847375
49675,경북,대게좋은날,36.358541,129.384349,경상북도 영덕군 강구면 강구리 564-2 대게좋은날,경상북도 영덕군 강구대게길 37 대게좋은날,0547328357,,,874783
49676,경북,신서방떡갈비,36.40739,129.369282,경상북도 영덕군 영덕읍 남석리 23-3,경상북도 영덕군 영덕읍 남석길 35,0547342717,,,1181074
